song_id,n_samples,n_quadrant_transitions,is_emotionally_stable,is_emotionally_changing,dominant_emotion_quadrant,dominant_emotion_class,pct_time_Q1,pct_time_Q2,pct_time_Q3,pct_time_Q4,split,track_id,n_transitions,is_stable,dominant_quadrant
1017,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1017,0,True,Q2
1018,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1018,0,True,Q4
1019,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1019,0,True,Q4
1020,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1020,0,True,Q4
1021,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1021,0,True,Q1
1022,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1022,0,True,Q4
1023,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1023,0,True,Q4
1024,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1024,0,True,Q4
1025,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1025,0,True,Q1
1026,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1026,0,True,Q4
1027,60,5,False,True,Q3,low_valence_high_arousal,0.0,11.666666666666666,53.333333333333336,35.0,test,1027,5,False,Q3
1028,60,2,False,True,Q1,high_valence_high_arousal,98.33333333333333,0.0,1.6666666666666667,0.0,train,1028,2,False,Q1
1029,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1029,0,True,Q4
1030,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1030,0,True,Q1
1031,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1031,0,True,Q1
1032,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1032,0,True,Q4
1033,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1033,0,True,Q1
1034,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1034,0,True,Q4
1035,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1035,0,True,Q4
1036,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1036,0,True,Q4
1037,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1037,0,True,Q1
1038,60,12,False,True,Q1,high_valence_high_arousal,75.0,0.0,25.0,0.0,train,1038,12,False,Q1
1039,60,3,False,True,Q2,high_valence_low_arousal,41.66666666666667,58.333333333333336,0.0,0.0,val,1039,3,False,Q2
1040,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1040,0,True,Q1
1041,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1041,0,True,Q1
1042,60,1,False,True,Q1,high_valence_high_arousal,95.0,5.0,0.0,0.0,val,1042,1,False,Q1
1043,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1043,0,True,Q3
1044,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1044,0,True,Q1
1045,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1045,0,True,Q4
1046,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1046,0,True,Q1
1047,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1047,0,True,Q1
1048,60,1,False,True,Q3,low_valence_high_arousal,28.333333333333332,0.0,71.66666666666667,0.0,train,1048,1,False,Q3
1049,60,2,False,True,Q1,high_valence_high_arousal,98.33333333333333,0.0,1.6666666666666667,0.0,train,1049,2,False,Q1
1050,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1050,0,True,Q1
1051,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1051,0,True,Q1
1052,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1052,0,True,Q3
1053,60,1,False,True,Q3,low_valence_high_arousal,41.66666666666667,0.0,58.333333333333336,0.0,val,1053,1,False,Q3
1054,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1054,0,True,Q3
1055,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1055,0,True,Q3
1056,60,4,False,True,Q3,low_valence_high_arousal,5.0,0.0,95.0,0.0,test,1056,4,False,Q3
1057,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1057,0,True,Q3
1058,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1058,0,True,Q3
1059,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1059,0,True,Q3
1060,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1060,0,True,Q1
1061,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1061,0,True,Q1
1062,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,1062,0,True,Q3
1063,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1063,0,True,Q1
1064,60,2,False,True,Q3,low_valence_high_arousal,18.333333333333332,0.0,81.66666666666667,0.0,train,1064,2,False,Q3
1065,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1065,0,True,Q1
1066,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1066,0,True,Q1
1067,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1067,0,True,Q4
1068,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1068,0,True,Q1
1069,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1069,0,True,Q3
1070,60,1,False,True,Q3,low_valence_high_arousal,13.333333333333334,0.0,86.66666666666667,0.0,train,1070,1,False,Q3
1071,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1071,0,True,Q1
1072,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1072,0,True,Q1
1073,60,8,False,True,Q2,high_valence_low_arousal,30.0,70.0,0.0,0.0,val,1073,8,False,Q2
1074,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1074,0,True,Q1
1075,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1075,0,True,Q1
1076,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1076,0,True,Q1
1077,60,1,False,True,Q1,high_valence_high_arousal,83.33333333333334,16.666666666666664,0.0,0.0,val,1077,1,False,Q1
1078,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1078,0,True,Q1
1079,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1079,0,True,Q1
1080,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1080,0,True,Q1
1081,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1081,0,True,Q2
1082,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1082,0,True,Q1
1083,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1083,0,True,Q1
1084,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1084,0,True,Q2
1085,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1085,0,True,Q1
1086,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1086,0,True,Q1
1087,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1087,0,True,Q1
1088,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1088,0,True,Q1
1089,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1089,0,True,Q1
1090,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1090,0,True,Q1
1091,60,2,False,True,Q1,high_valence_high_arousal,96.66666666666667,3.3333333333333335,0.0,0.0,train,1091,2,False,Q1
1092,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1092,0,True,Q1
1093,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1093,0,True,Q1
1094,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1094,0,True,Q1
1095,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1095,0,True,Q1
1096,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1096,0,True,Q4
1097,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1097,0,True,Q1
1098,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1098,0,True,Q1
1099,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1099,0,True,Q1
1100,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1100,0,True,Q1
1101,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1101,0,True,Q4
1102,60,4,False,True,Q4,low_valence_low_arousal,0.0,0.0,6.666666666666667,93.33333333333333,train,1102,4,False,Q4
1103,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1103,0,True,Q4
1104,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1104,0,True,Q1
1105,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1105,0,True,Q4
1106,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,21.666666666666668,78.33333333333333,train,1106,1,False,Q4
1107,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1107,0,True,Q4
1108,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1108,0,True,Q4
1109,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1109,0,True,Q4
1110,60,7,False,True,Q1,high_valence_high_arousal,63.33333333333333,0.0,36.666666666666664,0.0,train,1110,7,False,Q1
1111,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,25.0,75.0,train,1111,1,False,Q4
1112,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1112,0,True,Q4
1113,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1113,0,True,Q4
1114,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1114,0,True,Q4
1115,60,14,False,True,Q4,low_valence_low_arousal,0.0,28.333333333333332,3.3333333333333335,68.33333333333333,test,1115,14,False,Q4
1116,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1116,0,True,Q2
1117,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1117,0,True,Q4
1118,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1118,0,True,Q4
1119,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1119,0,True,Q4
1120,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1120,0,True,Q4
1121,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1121,0,True,Q4
1122,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1122,0,True,Q1
1123,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1123,0,True,Q4
1124,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1124,0,True,Q1
1125,60,4,False,True,Q4,low_valence_low_arousal,0.0,1.6666666666666667,3.3333333333333335,95.0,train,1125,4,False,Q4
1126,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1126,0,True,Q4
1127,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1127,0,True,Q4
1128,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1128,0,True,Q4
1129,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1129,0,True,Q4
1130,60,8,False,True,Q4,low_valence_low_arousal,5.0,46.666666666666664,0.0,48.333333333333336,train,1130,8,False,Q4
1131,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1131,0,True,Q4
1132,60,3,False,True,Q4,low_valence_low_arousal,0.0,21.666666666666668,0.0,78.33333333333333,val,1132,3,False,Q4
1133,60,20,False,True,Q4,low_valence_low_arousal,0.0,46.666666666666664,0.0,53.333333333333336,val,1133,20,False,Q4
1134,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1134,0,True,Q4
1135,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1135,0,True,Q4
1136,60,4,False,True,Q4,low_valence_low_arousal,0.0,31.666666666666664,0.0,68.33333333333333,train,1136,4,False,Q4
1137,60,2,False,True,Q4,low_valence_low_arousal,0.0,0.0,1.6666666666666667,98.33333333333333,train,1137,2,False,Q4
1138,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1138,0,True,Q4
1139,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1139,0,True,Q2
1140,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1140,0,True,Q1
1141,60,12,False,True,Q4,low_valence_low_arousal,0.0,23.333333333333332,0.0,76.66666666666667,train,1141,12,False,Q4
1142,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1142,0,True,Q4
1143,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,1143,0,True,Q3
1144,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1144,0,True,Q3
1145,60,2,False,True,Q4,low_valence_low_arousal,0.0,21.666666666666668,0.0,78.33333333333333,test,1145,2,False,Q4
1146,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1146,0,True,Q4
1147,60,8,False,True,Q4,low_valence_low_arousal,1.6666666666666667,46.666666666666664,0.0,51.66666666666667,train,1147,8,False,Q4
1148,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1148,0,True,Q4
1149,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1149,0,True,Q4
1150,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1150,0,True,Q4
1151,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1151,0,True,Q3
1152,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1152,0,True,Q1
1153,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1153,0,True,Q4
1154,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,3.3333333333333335,96.66666666666667,train,1154,1,False,Q4
1155,60,5,False,True,Q3,low_valence_high_arousal,0.0,0.0,60.0,40.0,train,1155,5,False,Q3
1156,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1156,0,True,Q1
1157,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1157,0,True,Q1
1158,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1158,0,True,Q1
1159,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1159,0,True,Q1
1160,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1160,0,True,Q1
1161,60,6,False,True,Q4,low_valence_low_arousal,0.0,0.0,15.0,85.0,train,1161,6,False,Q4
1162,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1162,0,True,Q4
1163,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1163,0,True,Q1
1164,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1164,0,True,Q4
1165,60,6,False,True,Q4,low_valence_low_arousal,0.0,13.333333333333334,0.0,86.66666666666667,train,1165,6,False,Q4
1166,60,2,False,True,Q2,high_valence_low_arousal,0.0,93.33333333333333,0.0,6.666666666666667,train,1166,2,False,Q2
1167,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1167,0,True,Q4
1168,60,15,False,True,Q3,low_valence_high_arousal,28.333333333333332,30.0,33.33333333333333,8.333333333333332,test,1168,15,False,Q3
1169,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1169,0,True,Q4
1170,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1170,0,True,Q4
1171,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1171,0,True,Q4
1172,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1172,0,True,Q4
1173,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1173,0,True,Q4
1174,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1174,0,True,Q4
1175,60,4,False,True,Q4,low_valence_low_arousal,0.0,0.0,15.0,85.0,val,1175,4,False,Q4
1176,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1176,0,True,Q2
1177,60,2,False,True,Q1,high_valence_high_arousal,80.0,1.6666666666666667,0.0,18.333333333333332,val,1177,2,False,Q1
1178,60,6,False,True,Q2,high_valence_low_arousal,28.333333333333332,60.0,0.0,11.666666666666666,train,1178,6,False,Q2
1179,60,1,False,True,Q3,low_valence_high_arousal,0.0,0.0,86.66666666666667,13.333333333333334,train,1179,1,False,Q3
1180,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1180,0,True,Q4
1181,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1181,0,True,Q3
1182,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1182,0,True,Q4
1183,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1183,0,True,Q4
1184,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1184,0,True,Q4
1185,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1185,0,True,Q1
1186,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1186,0,True,Q4
1187,60,2,False,True,Q2,high_valence_low_arousal,0.0,75.0,0.0,25.0,train,1187,2,False,Q2
1188,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1188,0,True,Q2
1189,60,9,False,True,Q4,low_valence_low_arousal,0.0,43.333333333333336,0.0,56.666666666666664,val,1189,9,False,Q4
1190,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1190,0,True,Q4
1191,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1191,0,True,Q4
1192,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1192,0,True,Q4
1193,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1193,0,True,Q4
1194,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1194,0,True,Q4
1195,60,3,False,True,Q3,low_valence_high_arousal,0.0,0.0,78.33333333333333,21.666666666666668,test,1195,3,False,Q3
1196,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1196,0,True,Q4
1197,60,1,False,True,Q4,low_valence_low_arousal,0.0,1.6666666666666667,0.0,98.33333333333333,train,1197,1,False,Q4
1198,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1198,0,True,Q4
1199,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1199,0,True,Q4
1200,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1200,0,True,Q4
1201,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1201,0,True,Q1
1202,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1202,0,True,Q4
1203,60,4,False,True,Q3,low_valence_high_arousal,0.0,0.0,91.66666666666666,8.333333333333332,train,1203,4,False,Q3
1204,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1204,0,True,Q1
1205,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1205,0,True,Q1
1206,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1206,0,True,Q1
1207,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1207,0,True,Q2
1208,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1208,0,True,Q1
1209,60,5,False,True,Q2,high_valence_low_arousal,0.0,80.0,0.0,20.0,train,1209,5,False,Q2
1210,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1210,0,True,Q4
1211,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1211,0,True,Q1
1212,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1212,0,True,Q4
1213,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1213,0,True,Q4
1214,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1214,0,True,Q1
1215,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1215,0,True,Q1
1216,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1216,0,True,Q1
1217,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1217,0,True,Q4
1218,60,2,False,True,Q3,low_valence_high_arousal,0.0,18.333333333333332,71.66666666666667,10.0,train,1218,2,False,Q3
1219,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1219,0,True,Q4
1220,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1220,0,True,Q4
1221,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1221,0,True,Q1
1222,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1222,0,True,Q4
1223,60,2,False,True,Q3,low_valence_high_arousal,0.0,0.0,96.66666666666667,3.3333333333333335,val,1223,2,False,Q3
1224,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1224,0,True,Q1
1225,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1225,0,True,Q3
1226,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,23.333333333333332,76.66666666666667,train,1226,1,False,Q4
1227,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1227,0,True,Q1
1228,60,5,False,True,Q2,high_valence_low_arousal,0.0,78.33333333333333,0.0,21.666666666666668,train,1228,5,False,Q2
1229,60,1,False,True,Q2,high_valence_low_arousal,11.666666666666666,88.33333333333333,0.0,0.0,train,1229,1,False,Q2
1230,60,1,False,True,Q1,high_valence_high_arousal,91.66666666666666,8.333333333333332,0.0,0.0,test,1230,1,False,Q1
1231,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1231,0,True,Q1
1232,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1232,0,True,Q1
1233,60,6,False,True,Q2,high_valence_low_arousal,43.333333333333336,56.666666666666664,0.0,0.0,train,1233,6,False,Q2
1234,60,5,False,True,Q4,low_valence_low_arousal,0.0,16.666666666666664,0.0,83.33333333333334,train,1234,5,False,Q4
1235,60,1,False,True,Q1,high_valence_high_arousal,98.33333333333333,0.0,1.6666666666666667,0.0,train,1235,1,False,Q1
1236,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1236,0,True,Q1
1237,60,8,False,True,Q4,low_valence_low_arousal,26.666666666666668,16.666666666666664,8.333333333333332,48.333333333333336,val,1237,8,False,Q4
1238,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1238,0,True,Q1
1239,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1239,0,True,Q1
1240,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1240,0,True,Q4
1241,60,2,False,True,Q4,low_valence_low_arousal,0.0,35.0,0.0,65.0,train,1241,2,False,Q4
1242,60,3,False,True,Q2,high_valence_low_arousal,6.666666666666667,86.66666666666667,0.0,6.666666666666667,train,1242,3,False,Q2
1243,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1243,0,True,Q1
1244,60,1,False,True,Q3,low_valence_high_arousal,1.6666666666666667,0.0,98.33333333333333,0.0,train,1244,1,False,Q3
1245,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1245,0,True,Q1
1246,60,3,False,True,Q4,low_valence_low_arousal,0.0,15.0,3.3333333333333335,81.66666666666667,val,1246,3,False,Q4
1247,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,1247,0,True,Q3
1248,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1248,0,True,Q4
1249,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1249,0,True,Q1
1250,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1250,0,True,Q1
1251,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1251,0,True,Q1
1252,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1252,0,True,Q1
1253,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1253,0,True,Q4
1254,60,8,False,True,Q3,low_valence_high_arousal,31.666666666666664,0.0,68.33333333333333,0.0,test,1254,8,False,Q3
1255,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1255,0,True,Q4
1256,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1256,0,True,Q1
1257,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1257,0,True,Q1
1258,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1258,0,True,Q1
1259,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1259,0,True,Q4
1260,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1260,0,True,Q1
